Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Sowing month,Harvesting month,E,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Silt loam,Initial year of NT practice ( or first year of experiment if missing),Years since NT started (yrs),Residue management of previous crop in NT (details),Water applied in NT,Fertilization NT_No,Fertilization NT_Yes,Irrigation NT_No,Irrigation NT_Yes,Yield of NT
-11.9,33.59,86,2015,73,200,11,5,738.978,27.28121,11.99453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,2,109,0,0.0,1.0,0.0,1.0,2285.0
-11.9,33.59,86,2015,73,200,11,5,738.978,27.28121,11.99453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,2,109,0,0.0,1.0,0.0,1.0,4578.0
-11.9,33.59,86,2016,73,200,11,5,728.527,28.01236,13.10176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,3,109,0,0.0,1.0,0.0,1.0,4856.0
-11.9,33.59,86,2016,73,200,11,5,728.527,28.01236,13.10176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,3,109,0,0.0,1.0,0.0,1.0,4790.0
-11.9,33.59,86,2016,73,200,11,5,728.527,28.01236,13.10176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,3,109,0,0.0,1.0,0.0,1.0,5960.0
-13.78,34.46,86,2016,73,200,10,5,955.441,26.1478,13.98877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,3,109,0,0.0,1.0,0.0,1.0,8442.0
-13.78,34.46,86,2016,73,200,10,5,955.441,26.1478,13.98877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,3,109,0,0.0,1.0,0.0,1.0,7164.0
-13.78,34.46,86,2016,73,200,10,5,955.441,26.1478,13.98877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,3,109,0,0.0,1.0,0.0,1.0,6339.0
-14.93,34.88,86,2008,26,0,10,5,905.3112985,28.99885215,15.60156742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,1,109,0,0.0,1.0,1.0,0.0,4621.0
-14.93,34.88,86,2009,26,0,10,5,893.3684179,27.56810303,15.84720735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,1.0,0.0,4473.0
-14.93,34.88,86,2010,26,0,10,5,929.3934267,28.98434041,16.10986427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,3,109,0,0.0,1.0,1.0,0.0,5624.0
-14.97,34.73,86,2008,26,0,12,5,630.7558451,25.05818422,15.08641692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,1,109,0,0.0,1.0,1.0,0.0,4677.0
-14.97,34.73,86,2009,26,0,12,5,642.9647165,26.41750016,15.21808649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,1.0,0.0,5222.0
-14.97,34.73,86,2010,26,0,12,5,659.9085916,25.03714285,15.51644405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,3,109,0,0.0,1.0,1.0,0.0,4504.0
-14.93,34.88,86,2008,26,0,10,5,905.3112985,28.99885215,15.60156742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,1,109,0,0.0,1.0,1.0,0.0,2911.0
-14.93,34.88,86,2009,26,0,10,5,893.3684179,27.56810303,15.84720735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,1.0,0.0,3098.0
-14.93,34.88,86,2010,26,0,10,5,929.3934267,28.98434041,16.10986427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,3,109,0,0.0,1.0,1.0,0.0,4072.0
-14.97,34.73,86,2008,26,0,12,5,630.7558451,25.05818422,15.08641692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,1,109,0,0.0,1.0,1.0,0.0,4331.0
-14.97,34.73,86,2009,26,0,12,5,642.9647165,26.41750016,15.21808649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,1.0,0.0,4560.0
-14.97,34.73,86,2010,26,0,12,5,659.9085916,25.03714285,15.51644405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,3,109,0,0.0,1.0,1.0,0.0,3280.0
40.15,-103.15,117,1992,123,153,9,7,608.436,29.84061,-11.74617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,3,109,0,0.0,1.0,0.0,1.0,3810.0
40.15,-103.15,117,1993,123,153,9,7,634.618,31.06044,-8.83371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,4,109,0,0.0,1.0,0.0,1.0,1585.0
40.15,-103.15,117,1994,123,153,9,7,621.364,30.24864,-7.21116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,5,109,0,0.0,1.0,0.0,1.0,2720.0
40.15,-103.15,117,1995,123,153,9,7,647.94,29.22616,-11.65825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,6,109,0,0.0,1.0,0.0,1.0,3530.0
40.15,-103.15,117,1996,123,153,9,7,638.728,31.15953,-9.91188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,7,109,0,0.0,1.0,0.0,1.0,3445.0
40.15,-103.15,117,1997,123,153,9,7,646.077,29.86537,-7.93096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,8,109,0,0.0,1.0,0.0,1.0,1990.0
40.15,-103.15,117,1998,123,153,9,7,653.766,31.38359,-10.10253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,9,109,0,0.0,1.0,0.0,1.0,3125.0
40.15,-103.15,117,1999,123,153,9,7,659.437,32.59679,-7.97563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,10,109,0,0.0,1.0,0.0,1.0,2160.0
40.15,-103.15,117,2000,123,153,9,7,645.468,32.95001,-10.75148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1990,11,109,0,0.0,1.0,0.0,1.0,3925.0
40.1,-88.9,121,1994,73,0,5,10,543.728,30.07007,7.84272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,1,109,0,0.0,1.0,0.0,1.0,2124.0
40.1,-88.9,121,1994,73,0,5,10,543.728,30.07007,7.84272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,1,109,0,0.0,1.0,0.0,1.0,3120.0
40.1,-88.9,121,1996,73,0,5,10,534.665,29.80985,6.36663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,3,109,0,0.0,1.0,0.0,1.0,3240.0
40.1,-88.9,121,1996,73,0,5,10,534.665,29.80985,6.36663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,3,109,0,0.0,1.0,0.0,1.0,2320.0
40.1,-88.9,121,1998,73,0,5,10,538.17,29.38872,7.777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,5,109,0,0.0,1.0,0.0,1.0,2839.0
40.1,-88.9,121,1998,73,0,5,10,538.17,29.38872,7.777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,5,109,0,0.0,1.0,0.0,1.0,2108.0
40.1,-88.9,121,1999,73,0,5,10,555.246,31.96114,5.5474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,6,109,0,0.0,1.0,0.0,1.0,2951.0
40.1,-88.9,121,1999,73,0,5,10,555.246,31.96114,5.5474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,6,109,0,0.0,1.0,0.0,1.0,2476.0
40.1,-88.9,121,2000,73,0,5,10,531.883,29.50839,8.16002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,7,109,0,0.0,1.0,0.0,1.0,1754.0
40.1,-88.9,121,2000,73,0,5,10,531.883,29.50839,8.16002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,7,109,0,0.0,1.0,0.0,1.0,1877.0
37.99,-100.82,117,1987,100,166,6,10,457.939,32.83991,4.51354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1985,3,109,0,0.0,1.0,0.0,1.0,4340.0
37.99,-100.82,117,1989,100,166,6,10,443.444,31.81055,5.42173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1985,5,109,0,0.0,1.0,0.0,1.0,6190.0
37.99,-100.82,117,1990,100,166,6,10,464.787,33.53465,4.87562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1985,6,109,0,0.0,1.0,0.0,1.0,3640.0
37.99,-100.82,117,1991,100,166,6,10,449.491,34.54738,3.92343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1985,7,109,0,0.0,1.0,0.0,1.0,4430.0
37.99,-100.82,117,1987,14,197,10,7,632.338,34.02797,-9.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1985,3,109,0,0.0,1.0,0.0,1.0,1300.0
37.99,-100.82,117,1988,14,197,10,7,638.391,31.81055,-9.15753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1985,4,109,0,0.0,1.0,0.0,1.0,1530.0
37.99,-100.82,117,1989,14,197,10,7,643.36,33.52074,-9.03114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1985,5,109,0,0.0,1.0,0.0,1.0,3100.0
37.99,-100.82,117,1987,14,197,10,7,632.338,34.02797,-9.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1985,3,109,0,0.0,1.0,0.0,1.0,1290.0
37.99,-100.82,117,1988,14,197,10,7,638.391,31.81055,-9.15753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1985,4,109,0,0.0,1.0,0.0,1.0,2880.0
37.99,-100.82,117,1989,14,197,10,7,643.36,33.52074,-9.03114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1985,5,109,0,0.0,1.0,0.0,1.0,3380.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2321.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2760.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2509.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2321.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2948.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2195.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2885.0
37.99,-100.82,117,1991,80,0,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,1,129,0,0.0,1.0,1.0,0.0,2509.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,6397.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,5896.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,6272.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,7087.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,6586.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,6836.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,6147.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,4328.0
37.99,-100.82,117,1993,80,0,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,3,129,0,0.0,1.0,1.0,0.0,4829.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,6899.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,7526.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,7464.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,6586.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,6021.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,5206.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,5708.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,5958.0
37.99,-100.82,117,1994,80,0,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,4,129,0,0.0,1.0,1.0,0.0,6335.0
37.99,-100.82,117,1991,73,213,5,10,555.808,34.54738,3.92343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,3,109,0,0.0,1.0,0.0,1.0,2780.0
37.99,-100.82,117,1993,73,213,5,10,572.642,31.78592,3.43443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,5,109,0,0.0,1.0,0.0,1.0,6260.0
37.99,-100.82,117,1994,73,213,5,10,599.818,33.81494,5.66872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,6,109,0,0.0,1.0,0.0,1.0,7540.0
37.99,-100.82,117,1995,73,213,5,10,553.211,34.49125,2.97303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,7,109,0,0.0,1.0,0.0,1.0,7030.0
37.99,-100.82,117,1991,73,213,6,10,449.491,34.54738,3.92343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,3,109,0,0.0,1.0,0.0,1.0,3880.0
37.99,-100.82,117,1993,73,213,6,10,469.59,31.78592,3.43443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,5,109,0,0.0,1.0,0.0,1.0,5710.0
37.99,-100.82,117,1994,73,213,6,10,491.834,33.81494,5.66872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,6,109,0,0.0,1.0,0.0,1.0,5440.0
37.99,-100.82,117,1995,73,213,6,10,469.366,34.49125,2.97303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,7,109,0,0.0,1.0,0.0,1.0,3180.0
37.99,-100.82,117,1993,98,0,6,10,469.59,31.78592,3.43443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1989,5,109,0,0.0,1.0,0.0,1.0,1370.0
37.99,-100.82,117,1994,98,0,6,10,491.834,33.81494,5.66872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1989,6,109,0,0.0,1.0,0.0,1.0,1430.0
37.99,-100.82,117,1995,98,0,6,10,469.366,34.49125,2.97303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1989,7,109,0,0.0,1.0,0.0,1.0,1590.0
37.99,-100.82,117,1993,98,213,6,10,469.59,31.78592,3.43443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,5,109,0,0.0,1.0,0.0,1.0,3700.0
37.99,-100.82,117,1994,98,213,6,10,491.834,33.81494,5.66872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,6,109,0,0.0,1.0,0.0,1.0,2800.0
37.99,-100.82,117,1995,98,213,6,10,469.366,34.49125,2.97303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,7,109,0,0.0,1.0,0.0,1.0,2470.0
35.62,-88.83,117,2015,73,0,6,11,508.3,32.93875,8.11716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1979,37,109,0,0.0,1.0,1.0,0.0,3283.0
35.62,-88.83,117,2015,73,0,6,11,508.3,32.93875,8.11716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1979,37,109,0,0.0,1.0,1.0,0.0,3157.0
-19.58,31.23,108,2000,26,186,12,5,609.681,26.21487,8.72521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,10,109,0,0.0,1.0,0.0,1.0,1302.0
-19.58,31.23,108,2000,26,186,12,5,609.681,26.21487,8.72521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,10,109,0,0.0,1.0,0.0,1.0,749.0
-19.58,31.23,108,2000,26,186,12,5,609.681,26.21487,8.72521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,10,109,0,0.0,1.0,0.0,1.0,258.0
-19.58,31.23,108,2000,26,186,12,5,609.681,26.21487,8.72521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,10,54,0,0.0,1.0,0.0,1.0,749.0
-19.58,31.23,108,2001,26,186,12,5,651.133,28.11711,9.32528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,11,109,0,0.0,1.0,0.0,1.0,1300.0
-19.58,31.23,108,2001,26,186,12,5,651.133,28.11711,9.32528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,11,109,0,0.0,1.0,0.0,1.0,300.0
-19.58,31.23,108,2001,26,186,12,5,651.133,28.11711,9.32528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,11,109,0,0.0,1.0,0.0,1.0,600.0
-19.58,31.23,108,2001,26,186,12,5,651.133,28.11711,9.32528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,11,54,0,0.0,1.0,0.0,1.0,305.0
-19.58,31.23,108,2002,26,186,12,5,632.5140128,27.22446987,11.45263278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991,12,109,0,0.0,1.0,0.0,1.0,2000.0
-19.58,31.23,108,2002,26,0,12,5,632.5140128,27.22446987,11.45263278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1991,12,109,0,1.0,0.0,0.0,1.0,1500.0
53.12,-114.47,100,1980,73,11,5,9,370.931,18.45506,3.3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,2,109,0,0.0,0.0,0.0,1.0,66.0
53.12,-114.47,100,1980,73,11,5,9,370.931,18.45506,3.3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,2,91,0,0.0,0.0,0.0,1.0,145.0
53.12,-114.47,100,1981,73,11,5,9,391.365,24.11698,3.89067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,3,91,0,0.0,0.0,0.0,1.0,920.0
53.12,-114.47,100,1981,73,11,5,9,391.365,24.11698,3.89067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,3,109,0,0.0,0.0,0.0,1.0,510.0
53.12,-114.47,100,1981,73,11,5,9,391.365,24.11698,3.89067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,3,109,0,0.0,0.0,0.0,1.0,1235.0
53.12,-114.47,100,1982,73,11,5,9,367.575,20.29448,0.96664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,4,91,0,0.0,0.0,0.0,1.0,1285.0
53.12,-114.47,100,1982,73,11,5,9,367.575,20.29448,0.96664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,4,109,0,0.0,0.0,0.0,1.0,1522.0
53.12,-114.47,100,1982,73,11,5,9,367.575,20.29448,0.96664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,4,109,0,0.0,0.0,0.0,1.0,1175.0
53.12,-114.47,100,1983,73,11,5,9,376.077,23.8801,1.45953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,5,109,0,0.0,0.0,0.0,1.0,1004.0
53.12,-114.47,100,1983,73,11,5,9,376.077,23.8801,1.45953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,5,91,0,0.0,0.0,0.0,1.0,436.0
53.12,-114.47,100,1984,73,11,5,9,377.891,23.32329,0.81237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,6,109,0,0.0,0.0,0.0,1.0,2521.0
53.12,-114.47,100,1984,73,11,5,9,377.891,23.32329,0.81237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,6,91,0,0.0,0.0,0.0,1.0,849.0
53.12,-114.47,100,1984,73,11,5,9,377.891,23.32329,0.81237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,6,109,0,0.0,0.0,0.0,1.0,928.0
53.12,-114.47,100,1987,73,11,5,9,396.722,21.46827,1.85623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,9,109,0,0.0,0.0,0.0,1.0,3081.0
