Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Relative yield change,Sowing month,Harvesting month,E,PB,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Clay loam,ST_Silt loam,Water applied in CT,Fertilization CT _No,Fertilization CT _Yes,Irrigation CT_No,Irrigation CT_Yes,Yield of CT
52.58,0.87,92,2014,154,0,-0.0333,10,7,361.298,210.902,22.17272,1.20924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11400.0
52.58,0.87,91,2015,154,0,-0.0102,10,7,370.071,191.129,22.84738,2.17984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8800.0
-17.62,31.17,66,2015,27,216,0.2355,12,5,676.238,-452.438,27.26348,6.70592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2420.0
20.73,-101.32,79,2008,73,0,-0.2708,5,11,710.877,-118.777,32.77286,12.24747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,14400.0
20.73,-101.32,79,2008,73,0,-0.2808,5,11,710.877,-118.777,32.77286,12.24747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,14600.0
42.4,-85.4,61,1989,73,220,0.0248,5,11,513.84,101.06,28.76993,-0.26978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,7930.0
42.4,-85.4,61,1991,73,220,-0.0355,5,11,538.818,159.182,29.00605,-1.22915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,8335.0
42.4,-85.4,61,1993,73,220,-0.0016,5,11,492.824,206.476,27.99839,-0.03682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,7087.0
42.4,-85.4,61,1996,73,220,0.2717,5,11,498.86,46.34,28.44979,-2.4774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,3187.0
42.4,-85.4,61,1999,73,220,-0.0519,5,11,544.982,-193.682,30.02138,0.78582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,4009.0
42.4,-85.4,61,2002,73,220,-0.0163,5,11,533.166,-81.666,29.986,-0.87763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,5411.0
42.4,-85.4,61,1990,73,0,0.0343,5,10,493.419,117.481,26.92951,5.23138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2859.0
42.4,-85.4,61,1994,73,0,-0.051,5,10,515.802,-9.702,27.87378,6.3973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3001.0
42.4,-85.4,61,1997,73,0,0.3456,5,10,479.439,19.161,27.56648,5.10322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1522.0
42.4,-85.4,61,2000,73,0,0.1026,5,10,494.078,175.322,26.15148,6.48768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2662.0
42.4,-85.4,61,1995,73,0,0.0598,10,7,544.888,127.012,26.95432,-8.37912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3297.0
42.4,-85.4,61,1998,73,0,-0.0724,10,7,589.661,136.339,30.02138,-9.41197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3023.0
42.4,-85.4,61,2001,73,0,-0.112,10,7,577.515,261.485,29.986,-5.21872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4206.0
49.86,-99.96,120,1987,55,189,0.0767,5,9,419.288,-98.788,25.77599,5.86923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3324.0
49.86,-99.96,120,1988,55,189,0.5735,5,9,452.122,-170.522,29.0879,5.48081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1088.0
49.86,-99.96,110,1988,55,189,0.2327,5,9,452.122,-170.522,29.0879,5.48081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,954.0
49.86,-99.96,110,1989,55,189,0.0906,5,9,424.268,-186.468,28.2471,4.70785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2075.0
49.86,-99.96,120,1989,55,189,0.0868,5,9,424.268,-186.468,28.2471,4.70785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3883.0
49.86,-99.96,110,1990,55,189,-0.0265,5,9,428.875,-83.975,25.69177,3.12486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2456.0
49.86,-99.96,120,1990,55,189,-0.0399,5,9,428.875,-83.975,25.69177,3.12486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,5745.0
49.86,-99.96,110,1987,55,189,0.1326,5,9,419.288,-98.788,25.77599,5.86923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1734.0
38.08,-86.15,121,1980,73,0,-0.0614,5,10,550.974,-26.074,31.31532,8.00487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10420.0
38.08,-86.15,121,1980,73,0,-0.0993,5,10,550.974,-26.074,31.31532,8.00487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9370.0
38.08,-86.15,121,1981,73,0,-0.0081,5,10,501.298,94.002,30.12658,7.14011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11050.0
38.08,-86.15,121,1981,73,0,-0.0264,5,10,501.298,94.002,30.12658,7.14011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10610.0
38.08,-86.15,121,1982,73,0,-0.0165,5,10,528.687,89.213,30.25089,9.41076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,13330.0
38.08,-86.15,121,1982,73,0,-0.0975,5,10,528.687,89.213,30.25089,9.41076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,13130.0
38.08,-86.15,121,1983,73,0,-0.0182,5,10,548.603,-14.803,33.68884,8.97663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10440.0
38.08,-86.15,121,1983,73,0,-0.4199,5,10,548.603,-14.803,33.68884,8.97663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9050.0
38.08,-86.15,121,1984,73,0,-0.0613,5,10,521.501,138.699,30.74465,10.41143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,12890.0
38.08,-86.15,121,1984,73,0,-0.102,5,10,521.501,138.699,30.74465,10.41143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11270.0
46.57,23.79,0,2009,8,62,-0.1191,10,8,522.317,112.683,28.14314,-4.80742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3190.0
46.57,23.79,0,2009,8,208,-0.1724,10,8,522.317,112.683,28.14314,-4.80742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2610.0
46.57,23.79,0,2009,8,0,-0.1292,10,8,522.317,112.683,28.14314,-4.80742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1780.0
48.12,9.03,100,2002,73,0,-0.1309,4,9,413.488,104.712,22.68403,3.06619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,19100.0
34.02,71.47,0,2007,99,18,-0.105,6,10,493.206,-179.406,35.89181,15.09477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2676.0
37.34,102.94,26,2016,46,117,0.1765,3,7,323.41,-1.81,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,1.0,0.0,1.0,7420.0
37.34,102.94,26,2016,46,90,0.0286,3,7,323.41,-1.81,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,1.0,0.0,1.0,8730.0
37.34,102.94,26,2016,46,53,0.1094,3,7,323.41,-1.81,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,1.0,0.0,1.0,7130.0
37.34,102.94,26,2016,46,117,0.1094,3,7,323.41,-1.81,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,0.0,1.0,0.0,1.0,8230.0
37.34,102.94,26,2016,46,90,0.1087,3,7,323.41,-1.81,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,0.0,1.0,0.0,1.0,8190.0
37.34,102.94,26,2016,46,53,0.0864,3,7,323.41,-1.81,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,0.0,1.0,0.0,1.0,7870.0
46.59,-116.95,0,1999,79,0,0.0293,4,8,490.303,-355.003,29.47334,0.51695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4430.0
46.59,-116.95,0,1998,79,0,-0.0369,4,8,507.441,-228.141,31.41693,2.64751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7050.0
46.59,-116.95,74,1998,8,0,0.0465,10,8,612.918,-198.918,29.47334,-4.22206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4300.0
46.59,-116.95,0,1997,8,0,-0.0096,10,8,646.139,-154.639,31.41693,-3.63194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7260.0
-20.35,32.35,110,2000,29,0,-0.11,10,5,881.308,-352.908,30.45016,12.65897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2090.0
-20.35,32.35,110,2001,29,0,-0.3306,10,5,928.085,-524.485,31.8465,12.90323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3660.0
-20.35,32.35,110,2002,29,0,-0.0571,10,5,899.826,-438.026,31.28425,14.79527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4030.0
-20.35,32.35,110,2003,29,0,-0.074,10,5,914.019,-528.619,32.09324,12.5479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3650.0
-20.35,32.35,110,2004,29,0,-0.2253,10,5,926.576,-648.276,32.77157,12.85598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2930.0
-20.35,32.35,110,2005,29,0,-0.0559,10,5,864.7600083,-443.66,32.60930412,12.24088804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3400.0
-20.35,32.35,110,2001,79,0,-0.0146,5,10,439.188,-318.388,30.48425,9.85414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4810.0
-20.35,32.35,110,2002,79,0,-0.0287,5,10,403.133,-367.133,29.60023,10.09435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4530.0
-20.35,32.35,110,2003,79,0,-0.0964,5,10,415.538,-310.838,29.60221,9.44073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4670.0
-20.35,32.35,110,2004,79,0,-0.0644,5,10,411.247,-455.747,29.41088,10.35457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4500.0
40.65,-104.98,92,2000,55,197,0.187,5,11,567.114,-369.614,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7672.0
40.65,-104.98,92,2000,55,0,0.0749,5,11,567.114,-369.614,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,5326.0
40.65,-104.98,92,2000,55,51,-0.0025,5,11,567.114,-369.614,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9933.0
40.65,-104.98,92,2000,55,101,-0.1154,5,11,567.114,-369.614,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10631.0
40.65,-104.98,92,2001,55,0,0.0402,5,11,566.023,-313.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,6785.0
40.65,-104.98,92,2001,55,74,-0.1765,5,11,566.023,-313.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,13964.0
40.65,-104.98,92,2001,55,197,-0.2005,5,11,566.023,-313.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11535.0
40.65,-104.98,92,2001,55,51,-0.2078,5,11,566.023,-313.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,13606.0
40.65,-104.98,92,2002,55,51,-0.0984,5,11,553.256,-286.056,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,12348.0
40.65,-104.98,92,2002,55,0,-0.1399,5,11,553.256,-286.056,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,6304.0
40.65,-104.98,92,2002,55,74,-0.2361,5,11,553.256,-286.056,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,12491.0
40.65,-104.98,92,2002,55,197,-0.3492,5,11,553.256,-286.056,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10986.0
40.65,-104.98,92,2003,55,197,-0.0516,5,11,576.644,-353.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8565.0
40.65,-104.98,92,2003,55,51,-0.0647,5,11,576.644,-353.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10533.0
40.65,-104.98,92,2003,55,74,-0.1007,5,11,576.644,-353.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11756.0
40.65,-104.98,92,2003,55,0,-0.3226,5,11,576.644,-353.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,6922.0
40.65,-104.98,92,2004,55,116,-0.0756,5,11,552.736,-107.336,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,12254.0
40.65,-104.98,92,2004,55,51,-0.2032,5,11,552.736,-107.336,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11272.0
40.65,-104.98,92,2004,55,197,-0.3051,5,11,552.736,-107.336,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10454.0
40.65,-104.98,92,2004,55,0,-0.3324,5,11,552.736,-107.336,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,6287.0
46.82,-100.88,117,1987,80,197,0.085,5,10,483.363,-130.863,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2201.0
46.82,-100.88,117,1987,80,23,0.0442,5,10,483.363,-130.863,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2260.0
46.82,-100.88,117,1987,80,23,0.044,5,10,483.363,-130.863,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1977.0
46.82,-100.88,117,1987,80,149,-0.0094,5,10,483.363,-130.863,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1906.0
46.82,-100.88,117,1987,80,149,-0.0122,5,10,483.363,-130.863,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1975.0
46.82,-100.88,117,1987,80,197,-0.0138,5,10,483.363,-130.863,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1808.0
46.82,-100.88,117,1988,80,23,0.2545,5,10,496.658,-295.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,935.0
46.82,-100.88,117,1988,80,149,0.115,5,10,496.658,-295.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,791.0
46.82,-100.88,117,1988,80,197,0.0702,5,10,496.658,-295.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,940.0
46.82,-100.88,117,1988,80,197,0.0267,5,10,496.658,-295.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,900.0
46.82,-100.88,117,1988,80,23,-0.039,5,10,496.658,-295.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1051.0
46.82,-100.88,117,1988,80,149,-0.0407,5,10,496.658,-295.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,761.0
46.82,-100.88,117,1989,80,23,2.5252,5,10,469.257,-263.857,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,238.0
46.82,-100.88,117,1989,80,23,1.3794,5,10,469.257,-263.857,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,340.0
46.82,-100.88,117,1989,80,197,0.6875,5,10,469.257,-263.857,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,464.0
46.82,-100.88,117,1989,80,149,0.6674,5,10,469.257,-263.857,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,442.0
46.82,-100.88,117,1989,80,197,0.6478,5,10,469.257,-263.857,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,406.0
46.82,-100.88,117,1989,80,149,1.2158,5,10,469.257,-263.857,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,366.0
46.82,-100.88,117,1990,80,23,56.6667,5,10,477.824,-239.724,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,12.0
46.82,-100.88,117,1990,80,23,7.2787,5,10,477.824,-239.724,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,61.0
46.82,-100.88,117,1990,80,197,3.0429,5,10,477.824,-239.724,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,163.0
46.82,-100.88,117,1990,80,149,2.0588,5,10,477.824,-239.724,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,153.0
46.82,-100.88,117,1990,80,197,2.0,5,10,477.824,-239.724,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,181.0
46.82,-100.88,117,1990,80,149,0.6692,5,10,477.824,-239.724,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,266.0
46.82,-100.88,117,1991,80,23,2.0493,5,10,473.002,-142.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,203.0
46.82,-100.88,117,1991,80,197,1.8939,5,10,473.002,-142.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,198.0
46.82,-100.88,117,1991,80,149,1.7676,5,10,473.002,-142.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,185.0
46.82,-100.88,117,1991,80,23,0.2465,5,10,473.002,-142.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,430.0
