Crop growing season recorded in the paper,Crop sequence (details)_1,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,E,Fertilization CT _No,Fertilization CT _Yes,Fertilization NT_No,Fertilization NT_Yes,Harvest year,Harvesting month,Initial year of NT practice ( or first year of experiment if missing),Irrigation CT_No,Irrigation CT_Yes,Irrigation NT_No,Irrigation NT_Yes,Journal,Latitude,Longitude,N input rates with the unit kg N ha-1 (details),N input_No,N input_Yes,PB,Relative yield change,Residue management of previous crop in NT (details),ST_Clay loam,ST_Silt loam,Soil cover in NT_No,Soil cover in NT_Yes,Soil information recorded in the paper,Sowing month,Sowing year,Tmax,Tmin,Water applied in CT,Water applied in NT,Year,Years since NT started (yrs),Yield increase with NT_Yes,Yield of CT,Yield of NT
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,391.293,0.0,1.0,0.0,1.0,2013,10,2008,0.0,1.0,0.0,1.0,52,52.85,14.12,0,0.0,1.0,-53.693,-0.147,69,0.0,0.0,1.0,0.0,44,4,2013,26.02242,4.45823,0,0,35,6,0.0,19930.0,17000.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,420.93,0.0,1.0,0.0,1.0,2014,10,2008,0.0,1.0,0.0,1.0,52,52.85,14.12,0,0.0,1.0,-75.03,-0.0929,69,0.0,0.0,1.0,0.0,44,4,2014,27.5338,6.49902,0,0,35,7,0.0,20230.0,18350.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,408.059,0.0,1.0,0.0,1.0,2015,10,2008,0.0,1.0,0.0,1.0,52,52.85,14.12,0,0.0,1.0,-132.359,-0.0974,69,0.0,0.0,1.0,0.0,44,4,2015,28.69765,3.48258,0,0,35,8,0.0,20230.0,18260.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,404.99,0.0,1.0,0.0,1.0,2016,10,2008,0.0,1.0,0.0,1.0,52,52.85,14.12,0,0.0,1.0,-142.59,-0.1461,69,0.0,0.0,1.0,0.0,44,4,2016,24.74548,3.5366,0,0,35,9,0.0,22720.0,19400.0
100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,374.388,0.0,1.0,0.0,1.0,2001,10,2000,0.0,1.0,0.0,1.0,92,35.15,136.93,0,0.0,1.0,588.012,0.113,109,1.0,0.0,0.0,1.0,91,6,2001,32.18689,14.894,0,0,22,2,1.0,5750.0,6400.0
100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,375.701,0.0,1.0,0.0,1.0,2002,10,2000,0.0,1.0,0.0,1.0,92,35.15,136.93,0,0.0,1.0,139.599,-0.0814,109,1.0,0.0,0.0,1.0,91,6,2002,32.29071,14.38986,0,0,22,3,0.0,7620.0,7000.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,469.416,0.0,1.0,0.0,1.0,2002,6,2000,1.0,0.0,1.0,0.0,92,35.15,136.93,186,0.0,1.0,558.984,0.0186,109,1.0,0.0,0.0,1.0,91,10,2001,26.25117,2.4823,0,0,22,2,1.0,4290.0,4370.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,490.546,0.0,1.0,0.0,1.0,2001,6,2000,0.0,1.0,0.0,1.0,92,35.15,136.93,186,0.0,1.0,629.954,-0.0471,109,1.0,0.0,0.0,1.0,91,10,2000,26.88842,1.4341,0,0,22,1,0.0,5310.0,5060.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,469.416,0.0,1.0,0.0,1.0,2002,6,2000,0.0,1.0,0.0,1.0,92,35.15,136.93,186,0.0,1.0,558.984,-0.0678,109,1.0,0.0,0.0,1.0,91,10,2001,26.25117,2.4823,0,0,22,2,0.0,3690.0,3440.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.572,0.0,1.0,0.0,1.0,2002,10,2002,0.0,1.0,0.0,1.0,28,31.42,73.07,98,0.0,1.0,-355.272,-0.0602,47,0.0,0.0,0.0,0.0,15,6,2002,40.41361,20.41231,0,0,25,1,0.0,9630.0,9050.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.572,0.0,1.0,0.0,1.0,2002,10,2002,0.0,1.0,0.0,1.0,28,31.42,73.07,98,0.0,1.0,-355.272,-0.274,47,0.0,0.0,0.0,0.0,15,6,2002,40.41361,20.41231,0,0,25,1,0.0,19710.0,14310.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,465.992,0.0,1.0,0.0,1.0,1982,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,175.808,-0.0164,91,0.0,0.0,1.0,0.0,92,5,1982,28.78427,4.50361,0,0,12,1,0.0,9160.0,9010.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,506.731,0.0,1.0,0.0,1.0,1983,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,-29.831,-0.0317,38,0.0,0.0,0.0,1.0,92,5,1983,30.96772,4.10116,0,0,12,2,0.0,6630.0,6420.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,498.038,0.0,1.0,0.0,1.0,1984,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,59.862,-0.1038,36,0.0,0.0,0.0,1.0,92,5,1984,28.47067,5.607,0,0,12,3,0.0,7420.0,6650.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,528.94,0.0,1.0,0.0,1.0,1987,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,-0.64,-0.0304,33,0.0,0.0,0.0,1.0,92,5,1987,30.04158,0.34914,0,0,12,6,0.0,9880.0,9580.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,554.216,0.0,1.0,0.0,1.0,1988,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,-221.316,-0.1727,39,0.0,0.0,0.0,1.0,92,5,1988,30.92929,-0.18549,0,0,12,7,0.0,6310.0,5220.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,496.941,0.0,1.0,0.0,1.0,1989,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,-147.541,-0.1644,37,0.0,0.0,0.0,1.0,92,5,1989,29.756,2.39721,0,0,12,8,0.0,9610.0,8030.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,497.577,0.0,1.0,0.0,1.0,1990,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,234.023,-0.2859,40,0.0,0.0,0.0,1.0,92,5,1990,26.9738,1.82052,0,0,12,9,0.0,9200.0,6570.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,475.382,0.0,1.0,0.0,1.0,1991,10,1982,0.0,1.0,0.0,1.0,99,44.07,-93.52,98,0.0,1.0,154.418,-0.2603,32,0.0,0.0,0.0,1.0,92,5,1991,28.3748,1.98725,0,0,12,10,0.0,10220.0,7560.0
75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,577.737,0.0,1.0,0.0,1.0,2011,10,1994,0.0,1.0,0.0,1.0,10,40.43,-99.38,164,0.0,1.0,-65.837,-0.0635,109,0.0,0.0,0.0,1.0,117,5,2011,34.42293,4.30335,0,0,35,18,0.0,12600.0,11800.0
75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,594.795,0.0,1.0,0.0,1.0,2012,10,1994,0.0,1.0,0.0,1.0,10,40.43,-99.38,79,0.0,1.0,-482.295,-0.0593,109,0.0,0.0,0.0,1.0,117,5,2012,37.93914,1.5913,0,0,35,19,0.0,13500.0,12700.0
75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,558.765,0.0,1.0,0.0,1.0,2013,10,1994,0.0,1.0,0.0,1.0,10,40.43,-99.38,79,0.0,1.0,-306.865,-0.0938,109,0.0,0.0,0.0,1.0,117,5,2013,32.74687,3.58839,0,0,35,20,0.0,12800.0,11600.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,0.0,1.0,0.0,1.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,105.156,-0.1429,84,0.0,0.0,0.0,1.0,81,6,2013,40.21164,21.4263,0,0,34,1,0.0,6300.0,5400.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.16,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,5000.0,5800.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.1207,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,5800.0,6500.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.04,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,5000.0,5200.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.2745,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,5100.0,6500.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,0.0,1.0,0.0,1.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,105.156,0.0303,84,0.0,0.0,0.0,1.0,81,6,2013,40.21164,21.4263,0,0,34,1,1.0,3300.0,3400.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.2727,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,2200.0,2800.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.08,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,2500.0,2700.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.5385,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,1300.0,2000.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.08,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,2500.0,2700.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,0.0,1.0,0.0,1.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,105.156,0.0972,91,0.0,0.0,1.0,0.0,81,6,2013,40.21164,21.4263,0,0,34,1,1.0,7200.0,7900.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.1,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,6000.0,6600.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.0519,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,7700.0,8100.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.0741,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,5400.0,5800.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.0938,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,6400.0,7000.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,1.0,0.0,1.0,0.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,105.156,0.0323,91,0.0,0.0,1.0,0.0,81,6,2013,40.21164,21.4263,0,0,34,1,1.0,3100.0,3200.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,1.0,0.0,1.0,0.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,-182.857,0.2083,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,2400.0,2900.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,1.0,0.0,1.0,0.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,-182.857,0.1429,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,2100.0,2400.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,1.0,0.0,1.0,0.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,83.4,0.0769,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,1300.0,1400.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,1.0,0.0,1.0,0.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,83.4,0.6842,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,1900.0,3200.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,0.0,1.0,0.0,1.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,105.156,-0.0552,84,0.0,0.0,0.0,1.0,81,6,2013,40.21164,21.4263,0,0,34,1,0.0,14500.0,13700.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,-0.0242,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,0.0,12400.0,12100.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.1232,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,13800.0,15500.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.1161,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,11200.0,12500.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.2105,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,11400.0,13800.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,1.0,0.0,1.0,0.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,105.156,-0.0333,84,0.0,0.0,0.0,1.0,81,6,2013,40.21164,21.4263,0,0,34,1,0.0,9000.0,8700.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,1.0,0.0,1.0,0.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,-182.857,0.1512,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,8600.0,9900.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,1.0,0.0,1.0,0.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,-182.857,0.0649,84,0.0,0.0,0.0,1.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,7700.0,8200.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,1.0,0.0,1.0,0.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,83.4,0.6863,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,5100.0,8600.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,1.0,0.0,1.0,0.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,83.4,0.1205,84,0.0,0.0,0.0,1.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,8300.0,9300.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,0.0,1.0,0.0,1.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,105.156,0.0793,91,0.0,0.0,1.0,0.0,81,6,2013,40.21164,21.4263,0,0,34,1,1.0,16400.0,17700.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.1269,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,13400.0,15100.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,0.0,1.0,0.0,1.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,-182.857,0.0588,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,17000.0,18000.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.0917,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,12000.0,13100.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,0.0,1.0,0.0,1.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,73,0.0,1.0,83.4,0.124,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,12900.0,14500.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.544,1.0,0.0,1.0,0.0,2013,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,105.156,-0.0752,91,0.0,0.0,1.0,0.0,81,6,2013,40.21164,21.4263,0,0,34,1,0.0,13300.0,12300.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,1.0,0.0,1.0,0.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,-182.857,0.2143,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,9800.0,11900.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,384.957,1.0,0.0,1.0,0.0,2014,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,-182.857,0.0745,91,0.0,0.0,1.0,0.0,81,6,2014,41.81672,19.74682,0,0,34,2,1.0,9400.0,10100.0
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,1.0,0.0,1.0,0.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,83.4,-0.1207,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,0.0,5800.0,5100.0
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,1.0,0.0,1.0,0.0,2015,10,2013,0.0,1.0,0.0,1.0,99,31.38,72.03,0,1.0,0.0,83.4,0.5882,91,0.0,0.0,1.0,0.0,81,6,2015,38.91278,19.24657,0,0,34,3,1.0,6800.0,10800.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.337,0.0,1.0,0.0,1.0,1980,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,74,0.0,1.0,-105.537,-0.0197,119,0.0,0.0,0.0,1.0,117,5,1980,31.14711,6.27729,0,0,11,11,0.0,6080.0,5960.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.337,0.0,1.0,0.0,1.0,1980,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,0,1.0,0.0,-105.537,-0.0542,119,0.0,0.0,0.0,1.0,117,5,1980,31.14711,6.27729,0,0,11,11,0.0,3320.0,3140.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.337,0.0,1.0,0.0,1.0,1980,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,148,0.0,1.0,-105.537,-0.0797,119,0.0,0.0,0.0,1.0,117,5,1980,31.14711,6.27729,0,0,11,11,0.0,6270.0,5770.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.337,0.0,1.0,0.0,1.0,1980,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,210,0.0,1.0,-105.537,-0.25,119,0.0,0.0,0.0,1.0,117,5,1980,31.14711,6.27729,0,0,11,11,0.0,5520.0,4140.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.966,0.0,1.0,0.0,1.0,1981,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,148,0.0,1.0,128.134,0.2801,119,0.0,0.0,0.0,1.0,117,5,1981,29.33674,6.41483,0,0,11,12,1.0,5390.0,6900.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.966,0.0,1.0,0.0,1.0,1981,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,210,0.0,1.0,128.134,0.2435,119,0.0,0.0,0.0,1.0,117,5,1981,29.33674,6.41483,0,0,11,12,1.0,4640.0,5770.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.966,0.0,1.0,0.0,1.0,1981,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,148,0.0,1.0,128.134,0.1753,119,0.0,0.0,0.0,1.0,117,5,1981,29.33674,6.41483,0,0,11,12,1.0,5020.0,5900.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.966,0.0,1.0,0.0,1.0,1981,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,0,1.0,0.0,128.134,0.0899,119,0.0,0.0,0.0,1.0,117,5,1981,29.33674,6.41483,0,0,11,12,1.0,3450.0,3760.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.162,0.0,1.0,0.0,1.0,1982,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,0,1.0,0.0,-5.362,0.6702,119,0.0,0.0,0.0,1.0,117,5,1982,30.35739,8.60403,0,0,11,13,1.0,1880.0,3140.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.162,0.0,1.0,0.0,1.0,1982,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,74,0.0,1.0,-5.362,0.1349,119,0.0,0.0,0.0,1.0,117,5,1982,30.35739,8.60403,0,0,11,13,1.0,6080.0,6900.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.162,0.0,1.0,0.0,1.0,1982,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,148,0.0,1.0,-5.362,0.0764,119,0.0,0.0,0.0,1.0,117,5,1982,30.35739,8.60403,0,0,11,13,1.0,7460.0,8030.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.162,0.0,1.0,0.0,1.0,1982,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,210,0.0,1.0,-5.362,-0.0665,119,0.0,0.0,0.0,1.0,117,5,1982,30.35739,8.60403,0,0,11,13,0.0,5710.0,5330.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.405,0.0,1.0,0.0,1.0,1983,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,74,0.0,1.0,162.095,0.2405,119,0.0,0.0,0.0,1.0,117,5,1983,33.3985,8.79652,0,0,11,14,1.0,4200.0,5210.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.405,0.0,1.0,0.0,1.0,1983,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,0,1.0,0.0,162.095,0.1939,119,0.0,0.0,0.0,1.0,117,5,1983,33.3985,8.79652,0,0,11,14,1.0,2630.0,3140.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.405,0.0,1.0,0.0,1.0,1983,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,148,0.0,1.0,162.095,0.1643,119,0.0,0.0,0.0,1.0,117,5,1983,33.3985,8.79652,0,0,11,14,1.0,4200.0,4890.0
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.405,0.0,1.0,0.0,1.0,1983,10,1970,0.0,1.0,0.0,1.0,102,38.0,-84.5,210,0.0,1.0,162.095,0.0798,119,0.0,0.0,0.0,1.0,117,5,1983,33.3985,8.79652,0,0,11,14,1.0,4010.0,4330.0
